cod_mun,cod_sec,municipio,provincia,dis_sec,y19,y15,var1519
,0810104037,NA,NA,Distrito 04 Sección 037,12950,10850,19.3548387096774
,0810104040,NA,NA,Distrito 04 Sección 040,14350,12950,10.8108108108108
,0810104041,NA,NA,Distrito 04 Sección 041,15750,14350,9.75609756097561
,0810105001,NA,NA,Distrito 05 Sección 001,19250,17150,12.2448979591837
,0810105002,NA,NA,Distrito 05 Sección 002,15050,13650,10.2564102564103
,0810105003,NA,NA,Distrito 05 Sección 003,20650,17850,15.6862745098039
,0810105004,NA,NA,Distrito 05 Sección 004,17850,15050,18.6046511627907
,0810105005,NA,NA,Distrito 05 Sección 005,17850,16450,8.51063829787234
,0810105006,NA,NA,Distrito 05 Sección 006,17850,15750,13.3333333333333
,0810105007,NA,NA,Distrito 05 Sección 007,15750,12250,28.5714285714286
,0810105008,NA,NA,Distrito 05 Sección 008,13650,10850,25.8064516129032
,0810105010,NA,NA,Distrito 05 Sección 010,13650,12250,11.4285714285714
,0810105011,NA,NA,Distrito 05 Sección 011,12950,11550,12.1212121212121
,0810105013,NA,NA,Distrito 05 Sección 013,12250,9450,29.6296296296296
,0810105014,NA,NA,Distrito 05 Sección 014,12950,10850,19.3548387096774
,0810105017,NA,NA,Distrito 05 Sección 017,11550,10150,13.7931034482759
,0810105018,NA,NA,Distrito 05 Sección 018,12950,11550,12.1212121212121
,0810105020,NA,NA,Distrito 05 Sección 020,14350,13650,5.12820512820513
,0810105021,NA,NA,Distrito 05 Sección 021,18550,16450,12.7659574468085
,0810105023,NA,NA,Distrito 05 Sección 023,14350,12950,10.8108108108108
,0810105024,NA,NA,Distrito 05 Sección 024,11550,9450,22.2222222222222
,0810105025,NA,NA,Distrito 05 Sección 025,13650,11550,18.1818181818182
,0810105026,NA,NA,Distrito 05 Sección 026,12250,10850,12.9032258064516
,0810105028,NA,NA,Distrito 05 Sección 028,14350,12250,17.1428571428571
,0810105029,NA,NA,Distrito 05 Sección 029,13650,10850,25.8064516129032
,0810105030,NA,NA,Distrito 05 Sección 030,15750,12950,21.6216216216216
,0810105031,NA,NA,Distrito 05 Sección 031,12250,11550,6.06060606060606
,0810105032,NA,NA,Distrito 05 Sección 032,14350,10850,32.258064516129
,0810105033,NA,NA,Distrito 05 Sección 033,12950,10850,19.3548387096774
,0810105034,NA,NA,Distrito 05 Sección 034,13650,10850,25.8064516129032
,0810105035,NA,NA,Distrito 05 Sección 035,19250,16450,17.0212765957447
,0810105037,NA,NA,Distrito 05 Sección 037,14350,12250,17.1428571428571
,0810105038,NA,NA,Distrito 05 Sección 038,13650,12250,11.4285714285714
,0810106001,NA,NA,Distrito 06 Sección 001,17150,15050,13.953488372093
,0810106002,NA,NA,Distrito 06 Sección 002,15750,13650,15.3846153846154
,0810106005,NA,NA,Distrito 06 Sección 005,18550,17150,8.16326530612245
,0810106006,NA,NA,Distrito 06 Sección 006,15750,13650,15.3846153846154
,0810106007,NA,NA,Distrito 06 Sección 007,15750,13650,15.3846153846154
,0810106008,NA,NA,Distrito 06 Sección 008,17850,15050,18.6046511627907
,0810106009,NA,NA,Distrito 06 Sección 009,17850,15050,18.6046511627907
,0810106010,NA,NA,Distrito 06 Sección 010,17850,15050,18.6046511627907
,0810106011,NA,NA,Distrito 06 Sección 011,17150,15050,13.953488372093
,0810106012,NA,NA,Distrito 06 Sección 012,17150,15050,13.953488372093
,0810106013,NA,NA,Distrito 06 Sección 013,17850,16450,8.51063829787234
,0810106014,NA,NA,Distrito 06 Sección 014,17850,15750,13.3333333333333
,0810106015,NA,NA,Distrito 06 Sección 015,17850,15050,18.6046511627907
,0810106016,NA,NA,Distrito 06 Sección 016,15750,13650,15.3846153846154
,0810106017,NA,NA,Distrito 06 Sección 017,17150,15750,8.88888888888889
,0810106018,NA,NA,Distrito 06 Sección 018,23450,20650,13.5593220338983
,0810106019,NA,NA,Distrito 06 Sección 019,17850,15750,13.3333333333333
,0810106021,NA,NA,Distrito 06 Sección 021,17850,15750,13.3333333333333
,0810106022,NA,NA,Distrito 06 Sección 022,17850,15750,13.3333333333333
,0810106023,NA,NA,Distrito 06 Sección 023,18550,16450,12.7659574468085
,0810106024,NA,NA,Distrito 06 Sección 024,17850,16450,8.51063829787234
,0810106025,NA,NA,Distrito 06 Sección 025,19250,17850,7.84313725490196
,0810106026,NA,NA,Distrito 06 Sección 026,17850,15050,18.6046511627907
,0810106027,NA,NA,Distrito 06 Sección 027,19950,17850,11.7647058823529
,0810106030,NA,NA,Distrito 06 Sección 030,17850,16450,8.51063829787234
,0810106031,NA,NA,Distrito 06 Sección 031,17850,15750,13.3333333333333
,0810106032,NA,NA,Distrito 06 Sección 032,14350,12950,10.8108108108108
,0816201001,NA,NA,Distrito 01 Sección 001,18550,16450,12.7659574468085
,1708301001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,1708301002,NA,NA,Distrito 01 Sección 002,18550,16450,12.7659574468085
,1708301003,NA,NA,Distrito 01 Sección 003,16450,14350,14.6341463414634
,3716301001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0204001001,NA,NA,Distrito 01 Sección 001,16450,12950,27.027027027027
,0917001001,NA,NA,Distrito 01 Sección 001,17150,14350,19.5121951219512
,2807201001,NA,NA,Distrito 01 Sección 001,18550,17150,8.16326530612245
,2807201002,NA,NA,Distrito 01 Sección 002,19950,17850,11.7647058823529
,2807201003,NA,NA,Distrito 01 Sección 003,26250,24150,8.69565217391304
,0510201001,NA,NA,Distrito 01 Sección 001,12250,9450,29.6296296296296
,0510201002,NA,NA,Distrito 01 Sección 002,11550,8750,32
,0510101001,NA,NA,Distrito 01 Sección 001,13650,12950,5.40540540540541
,0510301001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,1010001001,NA,NA,Distrito 01 Sección 001,10850,9450,14.8148148148148
,0510601001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0510401001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0510501001,NA,NA,Distrito 01 Sección 001,15750,12950,21.6216216216216
,2212201001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,4412401001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2290801001,NA,NA,Distrito 01 Sección 001,16450,15750,4.44444444444444
,3112201001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3112201002,NA,NA,Distrito 01 Sección 002,NA,NA,NA
,3112201003,NA,NA,Distrito 01 Sección 003,NA,NA,NA
,3112201004,NA,NA,Distrito 01 Sección 004,NA,NA,NA
,4507701001,NA,NA,Distrito 01 Sección 001,15750,12250,28.5714285714286
,0405101001,NA,NA,Distrito 01 Sección 001,12250,9450,29.6296296296296
,1010101001,NA,NA,Distrito 01 Sección 001,10850,8750,24
,1809601001,NA,NA,Distrito 01 Sección 001,10850,8750,24
,1610701001,NA,NA,Distrito 01 Sección 001,NA,17150,NA
,2304401001,NA,NA,Distrito 01 Sección 001,9450,8750,8
,2304402001,NA,NA,Distrito 02 Sección 001,10150,8750,16
,2304402002,NA,NA,Distrito 02 Sección 002,12250,10850,12.9032258064516
,2304402003,NA,NA,Distrito 02 Sección 003,10850,9450,14.8148148148148
,2104101001,NA,NA,Distrito 01 Sección 001,22750,21350,6.55737704918033
,2104101002,NA,NA,Distrito 01 Sección 002,21350,19250,10.9090909090909
,2104101003,NA,NA,Distrito 01 Sección 003,21350,19250,10.9090909090909
,2104101004,NA,NA,Distrito 01 Sección 004,22750,19250,18.1818181818182
,2104101005,NA,NA,Distrito 01 Sección 005,21350,19950,7.01754385964912
,2104101006,NA,NA,Distrito 01 Sección 006,24150,22750,6.15384615384615
,2104101007,NA,NA,Distrito 01 Sección 007,20650,16800,22.9166666666667
,2104101008,NA,NA,Distrito 01 Sección 008,21350,18550,15.0943396226415
,2104101009,NA,NA,Distrito 01 Sección 009,17850,16450,8.51063829787234
,2104101010,NA,NA,Distrito 01 Sección 010,26250,24150,8.69565217391304
,2104101011,NA,NA,Distrito 01 Sección 011,20650,18550,11.3207547169811
,2104101012,NA,NA,Distrito 01 Sección 012,21350,17850,19.6078431372549
,2104101013,NA,NA,Distrito 01 Sección 013,19250,17850,7.84313725490196
,2104102001,NA,NA,Distrito 02 Sección 001,16450,14350,14.6341463414634
,2104102002,NA,NA,Distrito 02 Sección 002,14350,12950,10.8108108108108
,2104102003,NA,NA,Distrito 02 Sección 003,16450,13650,20.5128205128205
,2104102004,NA,NA,Distrito 02 Sección 004,13650,11550,18.1818181818182
,2104102005,NA,NA,Distrito 02 Sección 005,12950,10150,27.5862068965517
,2104102006,NA,NA,Distrito 02 Sección 006,13650,10850,25.8064516129032
,2104102007,NA,NA,Distrito 02 Sección 007,8750,5950,47.0588235294118
,2104102008,NA,NA,Distrito 02 Sección 008,7350,5950,23.5294117647059
,2104102009,NA,NA,Distrito 02 Sección 009,19250,17850,7.84313725490196
,2104102010,NA,NA,Distrito 02 Sección 010,15750,13650,15.3846153846154
,2104103001,NA,NA,Distrito 03 Sección 001,22050,19950,10.5263157894737
,2104103002,NA,NA,Distrito 03 Sección 002,21350,19250,10.9090909090909
,2104103003,NA,NA,Distrito 03 Sección 003,17850,16450,8.51063829787234
,2104103004,NA,NA,Distrito 03 Sección 004,19250,15750,22.2222222222222
,2104103005,NA,NA,Distrito 03 Sección 005,15050,13650,10.2564102564103
,2104103006,NA,NA,Distrito 03 Sección 006,12950,10850,19.3548387096774
,2104103007,NA,NA,Distrito 03 Sección 007,10150,8750,16
,2104103008,NA,NA,Distrito 03 Sección 008,15050,12950,16.2162162162162
,2104103009,NA,NA,Distrito 03 Sección 009,17850,15050,18.6046511627907
,2104103010,NA,NA,Distrito 03 Sección 010,24850,22050,12.6984126984127
,2104103011,NA,NA,Distrito 03 Sección 011,23450,NA,NA
,2104104001,NA,NA,Distrito 04 Sección 001,15750,13650,15.3846153846154
,2104104002,NA,NA,Distrito 04 Sección 002,14350,12950,10.8108108108108
,2104104003,NA,NA,Distrito 04 Sección 003,16450,12950,27.027027027027
,2104104004,NA,NA,Distrito 04 Sección 004,10150,8750,16
,2104104005,NA,NA,Distrito 04 Sección 005,15750,13650,15.3846153846154
,2104104006,NA,NA,Distrito 04 Sección 006,20650,17150,20.4081632653061
,2104104007,NA,NA,Distrito 04 Sección 007,21350,19250,10.9090909090909
,2104104008,NA,NA,Distrito 04 Sección 008,15750,13650,15.3846153846154
,2104104009,NA,NA,Distrito 04 Sección 009,19250,16450,17.0212765957447
,2104104010,NA,NA,Distrito 04 Sección 010,18550,16450,12.7659574468085
,2104104011,NA,NA,Distrito 04 Sección 011,16450,15750,4.44444444444444
,2104104012,NA,NA,Distrito 04 Sección 012,14350,12250,17.1428571428571
,2104104013,NA,NA,Distrito 04 Sección 013,22050,20650,6.77966101694915
,2104104014,NA,NA,Distrito 04 Sección 014,24150,22050,9.52380952380952
,2104105001,NA,NA,Distrito 05 Sección 001,13650,10850,25.8064516129032
,2104105002,NA,NA,Distrito 05 Sección 002,15050,12950,16.2162162162162
,2104105003,NA,NA,Distrito 05 Sección 003,13650,11550,18.1818181818182
,2104105004,NA,NA,Distrito 05 Sección 004,15050,12950,16.2162162162162
,2104105005,NA,NA,Distrito 05 Sección 005,15050,13650,10.2564102564103
,2104105006,NA,NA,Distrito 05 Sección 006,14350,12250,17.1428571428571
,2104105007,NA,NA,Distrito 05 Sección 007,15050,13650,10.2564102564103
,2104105008,NA,NA,Distrito 05 Sección 008,14350,12250,17.1428571428571
,2104105009,NA,NA,Distrito 05 Sección 009,14350,10850,32.258064516129
,2104105010,NA,NA,Distrito 05 Sección 010,17850,15050,18.6046511627907
,2104105011,NA,NA,Distrito 05 Sección 011,9450,8050,17.3913043478261
,2104105012,NA,NA,Distrito 05 Sección 012,10150,8050,26.0869565217391
,2104105013,NA,NA,Distrito 05 Sección 013,13650,11550,18.1818181818182
,2104105014,NA,NA,Distrito 05 Sección 014,13650,11550,18.1818181818182
,2104106001,NA,NA,Distrito 06 Sección 001,14350,12950,10.8108108108108
,2104106002,NA,NA,Distrito 06 Sección 002,15050,12250,22.8571428571429
,2104106003,NA,NA,Distrito 06 Sección 003,9450,8050,17.3913043478261
,2104106004,NA,NA,Distrito 06 Sección 004,9450,7350,28.5714285714286
,2104106005,NA,NA,Distrito 06 Sección 005,15050,13650,10.2564102564103
,2104106006,NA,NA,Distrito 06 Sección 006,14350,12250,17.1428571428571
,2104106007,NA,NA,Distrito 06 Sección 007,13650,12250,11.4285714285714
,2104106008,NA,NA,Distrito 06 Sección 008,10850,8750,24
,2104106009,NA,NA,Distrito 06 Sección 009,15050,12950,16.2162162162162
,2104107001,NA,NA,Distrito 07 Sección 001,18550,15750,17.7777777777778
,2104107002,NA,NA,Distrito 07 Sección 002,17850,15050,18.6046511627907
,2104107003,NA,NA,Distrito 07 Sección 003,17150,14350,19.5121951219512
,2104107004,NA,NA,Distrito 07 Sección 004,16450,13650,20.5128205128205
,2104107005,NA,NA,Distrito 07 Sección 005,12950,10150,27.5862068965517
,2104107006,NA,NA,Distrito 07 Sección 006,11550,8750,32
,2104107007,NA,NA,Distrito 07 Sección 007,10850,8750,24
,2104107008,NA,NA,Distrito 07 Sección 008,11550,8750,32
,2104107009,NA,NA,Distrito 07 Sección 009,15050,11550,30.3030303030303
,2104107010,NA,NA,Distrito 07 Sección 010,8050,5950,35.2941176470588
,2104107011,NA,NA,Distrito 07 Sección 011,9450,6650,42.1052631578947
,2104107012,NA,NA,Distrito 07 Sección 012,7350,5950,23.5294117647059
,2104107013,NA,NA,Distrito 07 Sección 013,8050,5950,35.2941176470588
,2104107014,NA,NA,Distrito 07 Sección 014,11550,9450,22.2222222222222
,2104107015,NA,NA,Distrito 07 Sección 015,12950,10850,19.3548387096774
,2104107016,NA,NA,Distrito 07 Sección 016,15050,12250,22.8571428571429
,2104107017,NA,NA,Distrito 07 Sección 017,12950,11550,12.1212121212121
,2104107018,NA,NA,Distrito 07 Sección 018,12950,11550,12.1212121212121
,2104107019,NA,NA,Distrito 07 Sección 019,17850,15750,13.3333333333333
,2104107020,NA,NA,Distrito 07 Sección 020,16450,14350,14.6341463414634
,2104107021,NA,NA,Distrito 07 Sección 021,13650,10850,25.8064516129032
,2104107022,NA,NA,Distrito 07 Sección 022,14350,NA,NA
,2104108001,NA,NA,Distrito 08 Sección 001,8750,6650,31.5789473684211
,2104108002,NA,NA,Distrito 08 Sección 002,9450,8050,17.3913043478261
,2104108003,NA,NA,Distrito 08 Sección 003,9450,8050,17.3913043478261
,2104108004,NA,NA,Distrito 08 Sección 004,13650,10850,25.8064516129032
,2104108005,NA,NA,Distrito 08 Sección 005,15050,12950,16.2162162162162
,2104108006,NA,NA,Distrito 08 Sección 006,12950,10850,19.3548387096774
,2104108007,NA,NA,Distrito 08 Sección 007,12250,9450,29.6296296296296
,2104108008,NA,NA,Distrito 08 Sección 008,12250,10150,20.6896551724138
,2104108009,NA,NA,Distrito 08 Sección 009,8050,6650,21.0526315789474
,2104108010,NA,NA,Distrito 08 Sección 010,12250,10150,20.6896551724138
,2104108011,NA,NA,Distrito 08 Sección 011,12250,10150,20.6896551724138
,2104108012,NA,NA,Distrito 08 Sección 012,12250,10850,12.9032258064516
,2104108013,NA,NA,Distrito 08 Sección 013,12250,10150,20.6896551724138
,2104108014,NA,NA,Distrito 08 Sección 014,12950,10850,19.3548387096774
,2104108015,NA,NA,Distrito 08 Sección 015,12950,11550,12.1212121212121
,2104108016,NA,NA,Distrito 08 Sección 016,15050,12950,16.2162162162162
,1610801001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,1809701001,NA,NA,Distrito 01 Sección 001,12950,10850,19.3548387096774
,0405201001,NA,NA,Distrito 01 Sección 001,13650,10850,25.8064516129032
,0405201002,NA,NA,Distrito 01 Sección 002,13650,11550,18.1818181818182
,0405201003,NA,NA,Distrito 01 Sección 003,15050,12250,22.8571428571429
,0405201004,NA,NA,Distrito 01 Sección 004,14350,12250,17.1428571428571
,0405201005,NA,NA,Distrito 01 Sección 005,13650,11550,18.1818181818182
,0405201006,NA,NA,Distrito 01 Sección 006,17150,15050,13.953488372093
,0405201007,NA,NA,Distrito 01 Sección 007,12950,10150,27.5862068965517
,0405201008,NA,NA,Distrito 01 Sección 008,15050,11550,30.3030303030303
,0405201009,NA,NA,Distrito 01 Sección 009,16450,15050,9.30232558139535
,0405201010,NA,NA,Distrito 01 Sección 010,17150,14350,19.5121951219512
,0405301001,NA,NA,Distrito 01 Sección 001,12250,10150,20.6896551724138
,0405302001,NA,NA,Distrito 02 Sección 001,13650,11550,18.1818181818182
,0405302002,NA,NA,Distrito 02 Sección 002,14350,12250,17.1428571428571
,0405302003,NA,NA,Distrito 02 Sección 003,13650,11550,18.1818181818182
,0405303002,NA,NA,Distrito 03 Sección 002,11550,9450,22.2222222222222
,0405303003,NA,NA,Distrito 03 Sección 003,15750,12950,21.6216216216216
,0405303004,NA,NA,Distrito 03 Sección 004,13650,10850,25.8064516129032
,0405304001,NA,NA,Distrito 04 Sección 001,14350,12250,17.1428571428571
,0405304002,NA,NA,Distrito 04 Sección 002,12250,10850,12.9032258064516
,0405305002,NA,NA,Distrito 05 Sección 002,14350,11550,24.2424242424242
,2607901001,NA,NA,Distrito 01 Sección 001,14350,12250,17.1428571428571
,1914601001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,1610901001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0917201001,NA,NA,Distrito 01 Sección 001,19600,19250,1.81818181818182
,1914701001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3716401001,NA,NA,Distrito 01 Sección 001,15050,12950,16.2162162162162
,0917301001,NA,NA,Distrito 01 Sección 001,19250,17850,7.84313725490196
,1611001001,NA,NA,Distrito 01 Sección 001,15750,11550,36.3636363636364
,0917401001,NA,NA,Distrito 01 Sección 001,15050,12950,16.2162162162162
,4507801001,NA,NA,Distrito 01 Sección 001,12250,10150,20.6896551724138
,4507801002,NA,NA,Distrito 01 Sección 002,12950,11550,12.1212121212121
,1611101001,NA,NA,Distrito 01 Sección 001,14350,12250,17.1428571428571
,1914801001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2212401001,NA,NA,Distrito 01 Sección 001,16450,13650,20.5128205128205
,4010301001,NA,NA,Distrito 01 Sección 001,19250,14350,34.1463414634146
,2304501001,NA,NA,Distrito 01 Sección 001,9450,8750,8
,2304501002,NA,NA,Distrito 01 Sección 002,9450,8750,8
,4412501001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2212501001,NA,NA,Distrito 01 Sección 001,15050,13650,10.2564102564103
,2212501002,NA,NA,Distrito 01 Sección 002,15050,11550,30.3030303030303
,2212501003,NA,NA,Distrito 01 Sección 003,13650,11550,18.1818181818182
,2212502001,NA,NA,Distrito 02 Sección 001,17850,15750,13.3333333333333
,2212502002,NA,NA,Distrito 02 Sección 002,17850,16450,8.51063829787234
,2212502003,NA,NA,Distrito 02 Sección 003,12950,10150,27.5862068965517
,2212502004,NA,NA,Distrito 02 Sección 004,17150,15750,8.88888888888889
,2212502005,NA,NA,Distrito 02 Sección 005,18550,15750,17.7777777777778
,2212502006,NA,NA,Distrito 02 Sección 006,19250,16450,17.0212765957447
,2212503001,NA,NA,Distrito 03 Sección 001,15050,13650,10.2564102564103
,2212503002,NA,NA,Distrito 03 Sección 002,16450,13650,20.5128205128205
,2212503003,NA,NA,Distrito 03 Sección 003,22050,21350,3.27868852459016
,2212503004,NA,NA,Distrito 03 Sección 004,19250,17150,12.2448979591837
,2212503005,NA,NA,Distrito 03 Sección 005,21350,18550,15.0943396226415
,2212503006,NA,NA,Distrito 03 Sección 006,21350,17850,19.6078431372549
,2212503007,NA,NA,Distrito 03 Sección 007,20650,16450,25.531914893617
,2212503008,NA,NA,Distrito 03 Sección 008,19950,17850,11.7647058823529
,2212504001,NA,NA,Distrito 04 Sección 001,14350,12250,17.1428571428571
,2212504002,NA,NA,Distrito 04 Sección 002,10150,8050,26.0869565217391
,2212504003,NA,NA,Distrito 04 Sección 003,11550,9450,22.2222222222222
,2212504004,NA,NA,Distrito 04 Sección 004,13650,10850,25.8064516129032
,2212505001,NA,NA,Distrito 05 Sección 001,17850,15750,13.3333333333333
,2212505002,NA,NA,Distrito 05 Sección 002,20650,19250,7.27272727272727
,2212506001,NA,NA,Distrito 06 Sección 001,22050,19250,14.5454545454545
,2212506002,NA,NA,Distrito 06 Sección 002,17150,17150,0
,2212506003,NA,NA,Distrito 06 Sección 003,21350,19250,10.9090909090909
,2212506004,NA,NA,Distrito 06 Sección 004,20650,18900,9.25925925925926
,2212507001,NA,NA,Distrito 07 Sección 001,21350,20650,3.38983050847458
,2212507002,NA,NA,Distrito 07 Sección 002,17850,15750,13.3333333333333
,2212507003,NA,NA,Distrito 07 Sección 003,18550,17150,8.16326530612245
,2212507004,NA,NA,Distrito 07 Sección 004,18550,17150,8.16326530612245
,2212508002,NA,NA,Distrito 08 Sección 002,17850,16450,8.51063829787234
,2212508003,NA,NA,Distrito 08 Sección 003,16450,15050,9.30232558139535
,2212508004,NA,NA,Distrito 08 Sección 004,24150,22050,9.52380952380952
,1809801001,NA,NA,Distrito 01 Sección 001,11550,9450,22.2222222222222
,1809801002,NA,NA,Distrito 01 Sección 002,13650,11550,18.1818181818182
,1809801003,NA,NA,Distrito 01 Sección 003,12250,10150,20.6896551724138
,1809801004,NA,NA,Distrito 01 Sección 004,12950,10850,19.3548387096774
,1809801005,NA,NA,Distrito 01 Sección 005,10850,9450,14.8148148148148
,1809801006,NA,NA,Distrito 01 Sección 006,11550,9450,22.2222222222222
,1611201001,NA,NA,Distrito 01 Sección 001,11550,10150,13.7931034482759
,1611202001,NA,NA,Distrito 02 Sección 001,12950,10850,19.3548387096774
,1809901001,NA,NA,Distrito 01 Sección 001,14350,12250,17.1428571428571
,1810001001,NA,NA,Distrito 01 Sección 001,12250,10150,20.6896551724138
,1810001002,NA,NA,Distrito 01 Sección 002,10150,8050,26.0869565217391
,1810001003,NA,NA,Distrito 01 Sección 003,10850,8750,24
,1810001004,NA,NA,Distrito 01 Sección 004,11550,8750,32
,1810001005,NA,NA,Distrito 01 Sección 005,12250,9450,29.6296296296296
,1810001006,NA,NA,Distrito 01 Sección 006,11550,8750,32
,1810001007,NA,NA,Distrito 01 Sección 007,12250,9450,29.6296296296296
,1810101001,NA,NA,Distrito 01 Sección 001,14350,10850,32.258064516129
,1810101002,NA,NA,Distrito 01 Sección 002,15050,12950,16.2162162162162
,1810101003,NA,NA,Distrito 01 Sección 003,14350,11550,24.2424242424242
,1810101004,NA,NA,Distrito 01 Sección 004,16100,13650,17.9487179487179
,1810101005,NA,NA,Distrito 01 Sección 005,15050,12250,22.8571428571429
,1810101006,NA,NA,Distrito 01 Sección 006,19250,17150,12.2448979591837
,1915001001,NA,NA,Distrito 01 Sección 001,15400,10850,41.9354838709677
,4105101001,NA,NA,Distrito 01 Sección 001,14350,11900,20.5882352941176
,4105101002,NA,NA,Distrito 01 Sección 002,13650,12250,11.4285714285714
,0917501001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,1915101001,NA,NA,Distrito 01 Sección 001,14350,11550,24.2424242424242
,2807301001,NA,NA,Distrito 01 Sección 001,17150,15050,13.953488372093
,2807301002,NA,NA,Distrito 01 Sección 002,12250,9450,29.6296296296296
,2807301003,NA,NA,Distrito 01 Sección 003,12250,10150,20.6896551724138
,2807301004,NA,NA,Distrito 01 Sección 004,15050,12250,22.8571428571429
,2807301005,NA,NA,Distrito 01 Sección 005,14350,11550,24.2424242424242
,2807301006,NA,NA,Distrito 01 Sección 006,15050,12250,22.8571428571429
,2807301007,NA,NA,Distrito 01 Sección 007,17150,15050,13.953488372093
,2807301008,NA,NA,Distrito 01 Sección 008,17850,15050,18.6046511627907
,2905901001,NA,NA,Distrito 01 Sección 001,11550,9450,22.2222222222222
,2905901002,NA,NA,Distrito 01 Sección 002,10850,8750,24
,0917601001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0510701001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3408801001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,1010201001,NA,NA,Distrito 01 Sección 001,11550,10150,13.7931034482759
,3112401001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2004201001,NA,NA,Distrito 01 Sección 001,20650,NA,NA
,2004201002,NA,NA,Distrito 01 Sección 002,18550,NA,NA
,2004201003,NA,NA,Distrito 01 Sección 003,23450,NA,NA
,4804801001,NA,NA,Distrito 01 Sección 001,24850,22050,12.6984126984127
,5012501001,NA,NA,Distrito 01 Sección 001,12950,10850,19.3548387096774
,0917701001,NA,NA,Distrito 01 Sección 001,19950,17850,11.7647058823529
,0307901001,NA,NA,Distrito 01 Sección 001,15750,12250,28.5714285714286
,0307901002,NA,NA,Distrito 01 Sección 002,16450,14350,14.6341463414634
,0307901003,NA,NA,Distrito 01 Sección 003,15400,13650,12.8205128205128
,0307901004,NA,NA,Distrito 01 Sección 004,17150,13650,25.6410256410256
,0307901005,NA,NA,Distrito 01 Sección 005,15750,12250,28.5714285714286
,0307902001,NA,NA,Distrito 02 Sección 001,15750,12950,21.6216216216216
,0307902002,NA,NA,Distrito 02 Sección 002,14350,11550,24.2424242424242
,0307902003,NA,NA,Distrito 02 Sección 003,14350,11550,24.2424242424242
,0307902004,NA,NA,Distrito 02 Sección 004,15750,13650,15.3846153846154
,0307902005,NA,NA,Distrito 02 Sección 005,13650,11550,18.1818181818182
,0307902006,NA,NA,Distrito 02 Sección 006,15050,12250,22.8571428571429
,0307902007,NA,NA,Distrito 02 Sección 007,15750,12950,21.6216216216216
,0307903001,NA,NA,Distrito 03 Sección 001,15750,13650,15.3846153846154
,0307903002,NA,NA,Distrito 03 Sección 002,15750,12250,28.5714285714286
,0307903003,NA,NA,Distrito 03 Sección 003,15750,12950,21.6216216216216
,0307903004,NA,NA,Distrito 03 Sección 004,15050,11550,30.3030303030303
,0307903005,NA,NA,Distrito 03 Sección 005,15050,11550,30.3030303030303
,0307903006,NA,NA,Distrito 03 Sección 006,15750,12950,21.6216216216216
,0307903007,NA,NA,Distrito 03 Sección 007,15750,12250,28.5714285714286
,3302801001,NA,NA,Distrito 01 Sección 001,19250,16450,17.0212765957447
,2212601001,NA,NA,Distrito 01 Sección 001,17150,19250,-10.9090909090909
,0917801001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2304601001,NA,NA,Distrito 01 Sección 001,11550,9450,22.2222222222222
,2304601002,NA,NA,Distrito 01 Sección 002,10850,8750,24
,3802201001,NA,NA,Distrito 01 Sección 001,13650,11550,18.1818181818182
,3802201002,NA,NA,Distrito 01 Sección 002,12250,10850,12.9032258064516
,3802201003,NA,NA,Distrito 01 Sección 003,12950,10850,19.3548387096774
,3802201004,NA,NA,Distrito 01 Sección 004,12250,10850,12.9032258064516
,3802201005,NA,NA,Distrito 01 Sección 005,12250,11550,6.06060606060606
,3802201006,NA,NA,Distrito 01 Sección 006,13650,10850,25.8064516129032
,3802202001,NA,NA,Distrito 02 Sección 001,11550,8750,32
,3802202002,NA,NA,Distrito 02 Sección 002,12250,9450,29.6296296296296
,3802203001,NA,NA,Distrito 03 Sección 001,12250,9450,29.6296296296296
,3802203002,NA,NA,Distrito 03 Sección 002,12950,9450,37.037037037037
,3802203003,NA,NA,Distrito 03 Sección 003,11550,9450,22.2222222222222
,3802203004,NA,NA,Distrito 03 Sección 004,12950,10150,27.5862068965517
,3802204001,NA,NA,Distrito 04 Sección 001,12950,9450,37.037037037037
,3802204002,NA,NA,Distrito 04 Sección 002,12950,10150,27.5862068965517
,3802204003,NA,NA,Distrito 04 Sección 003,11550,8750,32
