area,cod_mun,cod_sec,municipio,provincia,y19,y15
sec_censal,,1102003012,,,9450,7350
sec_censal,,1102003013,,,15050,12950
sec_censal,,1102003014,,,10850,9450
sec_censal,,1102003015,,,12250,11550
sec_censal,,1102003016,,,9450,8750
sec_censal,,1102003018,,,10150,10150
sec_censal,,1102003020,,,10150,9450
sec_censal,,1102003021,,,15750,
sec_censal,,1102004001,,,24150,21350
sec_censal,,1102004002,,,20650,17150
sec_censal,,1102004003,,,17850,14350
sec_censal,,1102004004,,,24850,21350
sec_censal,,1102004005,,,20650,17850
sec_censal,,1102004006,,,21350,18550
sec_censal,,1102004007,,,17850,15050
sec_censal,,1102004008,,,25550,23450
sec_censal,,1102004009,,,16450,13650
sec_censal,,1102004010,,,24850,22050
sec_censal,,1102004011,,,21350,18550
sec_censal,,1102004012,,,26250,22750
sec_censal,,1102004013,,,17850,16450
sec_censal,,1102004014,,,19250,16450
sec_censal,,1102005001,,,16450,12950
sec_censal,,1102005002,,,26950,23450
sec_censal,,1102005003,,,17850,15750
sec_censal,,1102005004,,,14350,12250
sec_censal,,1102005005,,,16450,13650
sec_censal,,1102005006,,,11550,9450
sec_censal,,1102005007,,,9450,6650
sec_censal,,1102005008,,,9450,8750
sec_censal,,1102005009,,,9450,7350
sec_censal,,1102005010,,,10150,8750
sec_censal,,1102005011,,,11550,10150
sec_censal,,1102005012,,,11550,9450
sec_censal,,1102005013,,,22750,19950
sec_censal,,1102006001,,,15050,12250
sec_censal,,1102006002,,,14350,11550
sec_censal,,1102006003,,,10850,8750
sec_censal,,1102006004,,,10150,8750
sec_censal,,1102006005,,,12250,10150
sec_censal,,1102006006,,,12250,9450
sec_censal,,1102006007,,,10850,8750
sec_censal,,1102006008,,,10850,8750
sec_censal,,1102006009,,,10150,8750
sec_censal,,1102006010,,,10850,8750
sec_censal,,1102006011,,,14350,12250
sec_censal,,1102006013,,,10850,8750
sec_censal,,1102006014,,,10150,8750
sec_censal,,1102006016,,,12950,11550
sec_censal,,1102006017,,,11550,8750
sec_censal,,1102006018,,,12950,10150
sec_censal,,1102006019,,,14350,12950
sec_censal,,1102006020,,,14350,11550
sec_censal,,1102006021,,,12950,10850
sec_censal,,1102006022,,,12250,10150
sec_censal,,1102006023,,,13650,10850
sec_censal,,1102006024,,,16450,15050
sec_censal,,1102006025,,,15050,11550
sec_censal,,1102006026,,,15050,13650
sec_censal,,1102006028,,,13650,11550
sec_censal,,1102006029,,,14350,12950
sec_censal,,1102006030,,,14350,12950
sec_censal,,1102006031,,,13650,11550
sec_censal,,1102006032,,,12950,10850
sec_censal,,1102006033,,,12250,10150
sec_censal,,1102006034,,,17850,14350
sec_censal,,1102006035,,,17150,15050
sec_censal,,1102006036,,,13650,11550
sec_censal,,1102006037,,,15050,12950
sec_censal,,1102006038,,,12950,10150
sec_censal,,1102006039,,,13650,11550
sec_censal,,1102006040,,,13650,11550
sec_censal,,1102006041,,,12950,10850
sec_censal,,1102006042,,,13650,11550
sec_censal,,1102006043,,,12950,10150
sec_censal,,1102006044,,,15050,13650
sec_censal,,1102006045,,,12950,10850
sec_censal,,1102006046,,,14350,12250
sec_censal,,1102006047,,,12950,10850
sec_censal,,1102006048,,,14350,12950
sec_censal,,1102006049,,,13650,10850
sec_censal,,1102006050,,,15050,12950
sec_censal,,1102006051,,,14350,
sec_censal,,1102006052,,,10150,
sec_censal,,1102006053,,,16450,
sec_censal,,1102007001,,,11550,8750
sec_censal,,1102007002,,,9450,8050
sec_censal,,1102007003,,,7350,5250
sec_censal,,1102007004,,,9450,8050
sec_censal,,1102007005,,,9450,7350
sec_censal,,1102007006,,,8750,7350
sec_censal,,1102007009,,,8050,6650
sec_censal,,1102007010,,,10150,8050
sec_censal,,1102007011,,,10850,8050
sec_censal,,1102007012,,,6650,5250
sec_censal,,1102007013,,,10150,7350
sec_censal,,1102007014,,,8750,6650
sec_censal,,1102007015,,,12950,10850
sec_censal,,1102007016,,,12250,10150
sec_censal,,1102007017,,,8050,5250
sec_censal,,1102007018,,,13650,11550
sec_censal,,1102007019,,,12250,10150
sec_censal,,1102007020,,,11550,10150
sec_censal,,1102007021,,,19950,17850
sec_censal,,1102007022,,,13650,
sec_censal,,1102007023,,,10150,
sec_censal,,1102008001,,,11550,11550
sec_censal,,1102008002,,,16450,14350
sec_censal,,1102009001,,,,8050
sec_censal,,1102009002,,,12250,9450
sec_censal,,1102009004,,,11550,10150
sec_censal,,1102009005,,,12250,10150
sec_censal,,1102009006,,,11550,9450
sec_censal,,1102009007,,,11900,9450
sec_censal,,1102009008,,,12950,10850
sec_censal,,1102009009,,,12250,9450
sec_censal,,1102009010,,,12950,10150
sec_censal,,1102009011,,,12250,10150
sec_censal,,1102009012,,,12250,10150
sec_censal,,1102009013,,,12250,10150
sec_censal,,1102009014,,,12250,9450
sec_censal,,1102010001,,,10150,8750
sec_censal,,1102010002,,,10850,8750
sec_censal,,1102010003,,,11550,9450
sec_censal,,1102010004,,,11550,9450
sec_censal,,607001001,,,16450,13650
sec_censal,,607001002,,,12950,11550
sec_censal,,607002001,,,14350,12250
sec_censal,,607002002,,,12950,10850
sec_censal,,607003001,,,12950,10850
sec_censal,,607004001,,,12250,11550
sec_censal,,607005001,,,12950,11550
sec_censal,,1810801001,,,12950,10150
sec_censal,,1207101001,,,14350,12250
sec_censal,,1207102001,,,15750,13650
sec_censal,,1010701001,,,10150,8750
sec_censal,,1810901001,,,11550,9450
sec_censal,,308301001,,,13650,11550
sec_censal,,308301002,,,15050,12950
sec_censal,,308301003,,,18550,16100
sec_censal,,308301004,,,17150,14350
sec_censal,,308301005,,,15750,14350
sec_censal,,308301006,,,16450,15050
sec_censal,,308301007,,,16450,14350
sec_censal,,2305201001,,,10850,9450
sec_censal,,2305201002,,,10850,9450
sec_censal,,1102101001,,,11550,9450
sec_censal,,1102101002,,,12250,9450
sec_censal,,1102102001,,,12950,10150
sec_censal,,1102103001,,,11550,8750
sec_censal,,1102104001,,,,9450
sec_censal,,1102104002,,,,8750
sec_censal,,2906301001,,,12950,10150
sec_censal,,1915701001,,,,
sec_censal,,2408601001,,,15050,12250
sec_censal,,2305301001,,,10150,8050
sec_censal,,2305301002,,,10150,8750
sec_censal,,2305301003,,,10150,8050
sec_censal,,2305301004,,,10850,8050
sec_censal,,2305301005,,,10150,8050
sec_censal,,2305301006,,,10150,8050
sec_censal,,2305301007,,,10150,7350
sec_censal,,1708601001,,,14350,12950
sec_censal,,1708601002,,,14350,13650
sec_censal,,810301001,,,19950,17150
sec_censal,,4413001001,,,,
sec_censal,,204101001,,,10150,9450
sec_censal,,4413101001,,,,
sec_censal,,2591001001,,,17850,13650
sec_censal,,5013201001,,,17850,15750
sec_censal,,4010501001,,,,
sec_censal,,4010601001,,,12250,10150
sec_censal,,2906401001,,,10150,8750
sec_censal,,1708701001,,,22050,18550
sec_censal,,3002201001,,,8750,6650
sec_censal,,3002201004,,,8050,5950
sec_censal,,3002201005,,,12250,9450
sec_censal,,3002201006,,,12950,9450
sec_censal,,3002201007,,,13650,11550
sec_censal,,3002201008,,,15050,11550
sec_censal,,3002201009,,,12250,9450
sec_censal,,3002201010,,,12950,10150
sec_censal,,3002201011,,,14350,12250
sec_censal,,3002201012,,,10850,8750
sec_censal,,3002201013,,,13650,11550
sec_censal,,3002201014,,,12950,10150
sec_censal,,3002201015,,,13650,10850
sec_censal,,3002201016,,,10150,8750
sec_censal,,3002201017,,,,11550
sec_censal,,3002201018,,,13650,11550
sec_censal,,3002201019,,,13650,10150
sec_censal,,3002201020,,,15750,12950
sec_censal,,3002201021,,,12250,9450
sec_censal,,3002201022,,,12950,10150
sec_censal,,3002201023,,,13650,11550
sec_censal,,3002201024,,,13650,11550
sec_censal,,3002202001,,,14350,11550
sec_censal,,1811101001,,,12950,10850
sec_censal,,1811101002,,,17150,14350
sec_censal,,510801001,,,,
sec_censal,,2511801001,,,14350,12250
sec_censal,,2511901001,,,16450,14350
sec_censal,,2511901002,,,17850,15750
sec_censal,,918901001,,,15750,15750
sec_censal,,919001001,,,,
sec_censal,,919101001,,,,
sec_censal,,919201001,,,,
sec_censal,,3113601001,,,,
sec_censal,,4909701001,,,,
sec_censal,,1811201001,,,10150,8750
sec_censal,,3716701001,,,17850,18550
sec_censal,,2906501001,,,13650,11200
sec_censal,,4802201001,,,17150,15050
sec_censal,,4802201002,,,15050,12950
sec_censal,,4890701001,,,24850,22750
sec_censal,,101901001,,,,
sec_censal,,102001001,,,,
sec_censal,,4010701001,,,11550,8750
sec_censal,,102801001,,,,
sec_censal,,1305001001,,,12250,8750
sec_censal,,2213301001,,,15050,12250
sec_censal,,1811501001,,,10150,8750
sec_censal,,1811501002,,,11550,9450
sec_censal,,1010801001,,,10850,9450
sec_censal,,4508201001,,,13650,10850
sec_censal,,4508201002,,,12950,10850
sec_censal,,3409101001,,,12950,11550
sec_censal,,5013301001,,,12950,10850
sec_censal,,103001001,,,,
sec_censal,,103101001,,,,
sec_censal,,4413201001,,,,
sec_censal,,2408701001,,,16450,13650
sec_censal,,2608201001,,,19250,15750
sec_censal,,4010801001,,,15750,11550
sec_censal,,4707601001,,,17150,15050
sec_censal,,4707601002,,,16450,13650
sec_censal,,4707601003,,,17850,15050
sec_censal,,4707601004,,,16450,14350
sec_censal,,4707601005,,,16450,14350
sec_censal,,4707601006,,,19250,17850
sec_censal,,4707601007,,,19950,17150
sec_censal,,4707601008,,,19250,16450
sec_censal,,4707601009,,,22050,17850
sec_censal,,4707601010,,,19250,15050
sec_censal,,4707601011,,,16450,13650
sec_censal,,4707601012,,,17150,15750
sec_censal,,4707601013,,,17850,15750
sec_censal,,4707601014,,,16450,15750
sec_censal,,4707601015,,,17150,15050
sec_censal,,4707601016,,,24150,22050
sec_censal,,4707601017,,,19250,17850
sec_censal,,4707601018,,,15750,14350
sec_censal,,2408801001,,,15050,12250
sec_censal,,1611501001,,,,
sec_censal,,1611601001,,,,
sec_censal,,3716801001,,,11550,10150
sec_censal,,2608301001,,,19250,14350
sec_censal,,2304001001,,,12250,9800
sec_censal,,2304001002,,,11550,8750
sec_censal,,3113801001,,,,
sec_censal,,3602401001,,,14350,12250
sec_censal,,3602401002,,,13650,12950
sec_censal,,3602401003,,,14350,12250
sec_censal,,3602401004,,,14350,11550
sec_censal,,3602401005,,,15050,12250
sec_censal,,3602401006,,,14350,11550
sec_censal,,3602401007,,,13650,12250
sec_censal,,3602401008,,,14350,12250
sec_censal,,3602402001,,,15750,12950
sec_censal,,3602402002,,,13650,11550
sec_censal,,3602402003,,,13650,10850
sec_censal,,3602403001,,,14350,11550
sec_censal,,3602404001,,,14350,12250
sec_censal,,3602405001,,,14350,11550
sec_censal,,2213501001,,,17150,14350
sec_censal,,2213601001,,,15750,14350
sec_censal,,3602501001,,,11550,9450
sec_censal,,3602502001,,,11550,8750
sec_censal,,3602503001,,,8050,7350
sec_censal,,3903401001,,,15050,12950
sec_censal,,3113901001,,,,
sec_censal,,2213701001,,,16450,15050
sec_censal,,2702601001,,,13650,11550
sec_censal,,2702601002,,,15050,12950
sec_censal,,2702601003,,,12950,11550
sec_censal,,103201001,,,,
sec_censal,,1611701001,,,12950,10850
sec_censal,,4805101001,,,15750,13650
sec_censal,,510901001,,,14350,11550
sec_censal,,4210301001,,,15750,12950
sec_censal,,5013401001,,,14350,12250
sec_censal,,4707701001,,,16450,14350
sec_censal,,3303101001,,,16450,14350
sec_censal,,3303102001,,,15750,13650
sec_censal,,3303102003,,,15750,14000
sec_censal,,3303102004,,,15750,14350
sec_censal,,3303102006,,,,15750
sec_censal,,3303103001,,,15050,13650
sec_censal,,3303103002,,,17850,15750
sec_censal,,3303103005,,,18550,15050
sec_censal,,3303104001,,,15050,13650
sec_censal,,3303104002,,,15750,12950
sec_censal,,3303104003,,,17850,15750
sec_censal,,3303104004,,,,14350
sec_censal,,3303105001,,,14350,13650
sec_censal,,3303105002,,,19250,17850
sec_censal,,3303105003,,,19950,17150
sec_censal,,3303105004,,,19950,17850
sec_censal,,3303105005,,,18550,16450
sec_censal,,3303105006,,,15050,12250
sec_censal,,3303105009,,,19250,17150
sec_censal,,3303106001,,,17150,15750
sec_censal,,3303107001,,,15750,14350
sec_censal,,3303107002,,,17150,15050
sec_censal,,3303107003,,,19950,17850
sec_censal,,3303107004,,,15750,14350
sec_censal,,3303107005,,,17850,15750
sec_censal,,3303107006,,,17150,15050
sec_censal,,3303107007,,,17150,15750
sec_censal,,3303107008,,,19950,17850
sec_censal,,3303107009,,,19250,17150
sec_censal,,3303107010,,,18550,16450
sec_censal,,3303107012,,,18550,16450
sec_censal,,3303107013,,,17150,15050
sec_censal,,3303107014,,,11900,10850
sec_censal,,3303107017,,,17850,16450
sec_censal,,3303107018,,,17850,16450
sec_censal,,3303107019,,,18550,17150
sec_censal,,4010901001,,,,
sec_censal,,1811601001,,,11550,9450
sec_censal,,1811601002,,,14350,11550
sec_censal,,1811601003,,,14350,12250
sec_censal,,1811601004,,,12250,10150
sec_censal,,3409201001,,,15050,11550
sec_censal,,190201001,,,,
sec_censal,,1811701001,,,13650,12250
sec_censal,,4105201001,,,11550,8750
sec_censal,,4105201002,,,11550,9450
sec_censal,,3114001001,,,,
sec_censal,,511001001,,,10850,8750
sec_censal,,4413301001,,,,
sec_censal,,607101001,,,9450,7350
sec_censal,,2213901001,,,,
sec_censal,,3114101001,,,,
sec_censal,,103301001,,,,
sec_censal,,1504101001,,,16450,13650
sec_censal,,1504101002,,,15750,13650
sec_censal,,1504101003,,,15050,13650
sec_censal,,1504101004,,,15750,14350
sec_censal,,1504101005,,,14350,12250
sec_censal,,1504101006,,,15750,12950
sec_censal,,1504101007,,,,12250
sec_censal,,1504101008,,,15050,14350
sec_censal,,1504101009,,,15750,13650
sec_censal,,1504101010,,,16450,13650
sec_censal,,1504101011,,,15750,13650
sec_censal,,1504101012,,,16450,
sec_censal,,2608401001,,,15750,14350
sec_censal,,2608401002,,,15750,13650
sec_censal,,2608401003,,,21350,18550
sec_censal,,2608401004,,,25550,22750
sec_censal,,2608401005,,,18550,16450
sec_censal,,3903501001,,,16450,13650
sec_censal,,3903501002,,,15050,12950
sec_censal,,3903501003,,,14350,12250
sec_censal,,3903502001,,,16450,14350
sec_censal,,3903502002,,,18550,17150
sec_censal,,3903502003,,,16450,13650
sec_censal,,3903502004,,,19250,16450
sec_censal,,3903502005,,,,13650
sec_censal,,3903503001,,,16450,14350
sec_censal,,3903503002,,,15750,14350
sec_censal,,3203801001,,,15750,12950
sec_censal,,405601001,,,12950,10850
sec_censal,,4805201001,,,22750,21350
sec_censal,,3114201001,,,,
sec_censal,,3114301001,,,,
sec_censal,,2004801001,,,22050,
sec_censal,,3114401001,,,,
sec_censal,,3716901001,,,13650,11550
sec_censal,,2305401001,,,11200,9450
sec_censal,,2090201001,,,24150,
sec_censal,,2090201002,,,20650,
sec_censal,,2090201003,,,19250,
sec_censal,,2090201004,,,19250,
sec_censal,,2090201005,,,22400,
sec_censal,,2090201006,,,20650,
sec_censal,,2090201007,,,19250,
sec_censal,,2090201008,,,18550,
sec_censal,,2090201009,,,21350,
sec_censal,,2090201010,,,19950,
sec_censal,,2090201011,,,19950,
sec_censal,,2090201012,,,19250,
sec_censal,,2090201013,,,22750,
sec_censal,,2214101001,,,17150,12950
sec_censal,,2214201001,,,15750,12250
sec_censal,,2214301001,,,14350,10850
sec_censal,,2214401001,,,15750,15050
sec_censal,,4011001001,,,14350,11550
sec_censal,,4011101001,,,,
sec_censal,,4011201001,,,17150,14350
sec_censal,,4011201002,,,20650,18550
sec_censal,,103601001,,,,
sec_censal,,103601002,,,,
sec_censal,,103601003,,,,
sec_censal,,103601004,,,,
sec_censal,,103601005,,,,
sec_censal,,103601006,,,,
sec_censal,,103601007,,,,
sec_censal,,103601008,,,,
sec_censal,,103601009,,,,
sec_censal,,103601010,,,,
sec_censal,,103601011,,,,
sec_censal,,103601012,,,,
sec_censal,,103601013,,,,
sec_censal,,405701001,,,10150,9450
sec_censal,,405702001,,,10850,9450
sec_censal,,4805301001,,,25550,24850
sec_censal,,3303201001,,,19250,16450
sec_censal,,3303201002,,,19250,17150
sec_censal,,3303201003,,,15750,14350
sec_censal,,3303201004,,,18550,16450
sec_censal,,3303201005,,,17150,16450
sec_censal,,3303201006,,,,13650
sec_censal,,3303201008,,,18550,17850
sec_censal,,3303201009,,,,17150
sec_censal,,3303201011,,,19250,17150
sec_censal,,3303201012,,,19250,16450
sec_censal,,3303201013,,,17150,14350
sec_censal,,3303201014,,,18550,17150
sec_censal,,3303201015,,,17850,15750
sec_censal,,1504001001,,,13650,11550
sec_censal,,1504002001,,,14350,11550
sec_censal,,5013501001,,,,13650
sec_censal,,4508301001,,,17850,15050
sec_censal,,3203901001,,,14350,12950
sec_censal,,3114501001,,,,
sec_censal,,2004901001,,,22750,
sec_censal,,2004901002,,,22050,
sec_censal,,2004901003,,,25550,
sec_censal,,2005001001,,,19250,
sec_censal,,3114601001,,,,
sec_censal,,4105301001,,,12250,9450
sec_censal,,4105301003,,,12950,10150
sec_censal,,4105301004,,,12950,10850
sec_censal,,4105301005,,,12250,9450
sec_censal,,4105301006,,,12250,8750
sec_censal,,4105302001,,,11550,10150
sec_censal,,4105302002,,,11550,9450
sec_censal,,4105302003,,,12250,10150
sec_censal,,4105302004,,,11550,8750
sec_censal,,4105303001,,,12250,10850
sec_censal,,4105303002,,,12950,10150
sec_censal,,4105303003,,,10850,8750
sec_censal,,4105304001,,,12250,10850
sec_censal,,4105304002,,,10850,8050
sec_censal,,4105304007,,,10850,9450
sec_censal,,4105304008,,,9450,7350
sec_censal,,4105304009,,,12950,9450
sec_censal,,4105304010,,,10850,
sec_censal,,5013601001,,,14350,12250
sec_censal,,5013801001,,,,
sec_censal,,5013701001,,,17150,16450
sec_censal,,1811901001,,,13650,10850
sec_censal,,1811901002,,,14350,12250
sec_censal,,1915901001,,,15050,11550
sec_censal,,1611801001,,,11550,8750
sec_censal,,1611801002,,,11200,8750
sec_censal,,3717001001,,,14350,11550
sec_censal,,2608601001,,,,
sec_censal,,3409401001,,,,
sec_censal,,3717101001,,,15750,12950
sec_censal,,2807401001,,,16450,13650
sec_censal,,2807401002,,,15750,14350
sec_censal,,2807401003,,,13650,12250
sec_censal,,2807401004,,,18550,17850
sec_censal,,2807401005,,,17150,15050
sec_censal,,2807401006,,,15750,13650
sec_censal,,2807401007,,,14350,12250
sec_censal,,2807401008,,,15050,13650
sec_censal,,2807401009,,,15050,13650
sec_censal,,2807401010,,,15750,13650
sec_censal,,2807401011,,,15750,13650
sec_censal,,2807401012,,,14350,12950
sec_censal,,2807401013,,,17850,15050
sec_censal,,2807401014,,,14350,13650
sec_censal,,2807401015,,,15750,13650
sec_censal,,2807401016,,,15050,12950
sec_censal,,2807401017,,,14350,12950
sec_censal,,2807401018,,,16450,14350
sec_censal,,2807401019,,,14350,12250
sec_censal,,2807401020,,,20650,19250
sec_censal,,2807401021,,,12950,11550
sec_censal,,2807401022,,,12950,11550
sec_censal,,2807401023,,,12950,11550
sec_censal,,2807401024,,,17850,15750
sec_censal,,2807401025,,,17850,15750
sec_censal,,2807401026,,,22050,18550
sec_censal,,2807402001,,,13650,12250
sec_censal,,2807402002,,,14350,12250
sec_censal,,2807402003,,,13650,12250
sec_censal,,2807402004,,,13650,10850
sec_censal,,2807402005,,,15050,12950
sec_censal,,2807402006,,,14350,11550
sec_censal,,2807402008,,,12950,11550
sec_censal,,2807402009,,,12950,10850
sec_censal,,2807402010,,,12250,12250
sec_censal,,2807402011,,,16450,15050
sec_censal,,2807402012,,,13650,12250
sec_censal,,2807402013,,,12950,10850
sec_censal,,2807402014,,,17150,15750
sec_censal,,2807402015,,,12950,11550
sec_censal,,2807402016,,,13650,12250
sec_censal,,2807402017,,,14350,12250
sec_censal,,2807402019,,,15050,13650
sec_censal,,2807402020,,,17150,13650
